Timestamp,Reference_id,Action,Ingredient,Amount,Unit,Order_id
2025-10-07T13:25:00.000000Z,#014244,Deduct,soy milk,1,(oz),Pgy9COaV1D8z4E1QHGM05SFryW7YY
2025-10-07T13:36:00.000000Z,#014245,Deduct,espresso,45,(g),5JE7t5VhlbLMWezG14b071GYhVPZY
2025-10-07T13:36:00.000000Z,#014245,Deduct,16oz cup,1,cup,5JE7t5VhlbLMWezG14b071GYhVPZY
2025-10-07T13:36:00.000000Z,#014245,Deduct,whole milk,4,(oz),5JE7t5VhlbLMWezG14b071GYhVPZY
2025-10-07T13:36:00.000000Z,#014245,Deduct,4oz cup,1,cup,5JE7t5VhlbLMWezG14b071GYhVPZY
2025-10-07T13:43:00.000000Z,#014246,Deduct,espresso,27,(g),5F2pVauvlubJhZvR1QynIow3LAWZY
2025-10-07T13:43:00.000000Z,#014246,Deduct,16oz cup,1,cup,5F2pVauvlubJhZvR1QynIow3LAWZY
2025-10-07T13:43:00.000000Z,#014246,Deduct,oat milk,2,(oz),5F2pVauvlubJhZvR1QynIow3LAWZY
2025-10-07T13:52:00.000000Z,#014247,Deduct,espresso,45,(g),5B0lbkTyr3X61gKHLXWk4fPzr2RZY
2025-10-07T13:52:00.000000Z,#014247,Deduct,16oz cup,1,cup,5B0lbkTyr3X61gKHLXWk4fPzr2RZY
2025-10-07T13:52:00.000000Z,#014247,Deduct,soy milk,2,(oz),5B0lbkTyr3X61gKHLXWk4fPzr2RZY
2025-10-07T14:02:00.000000Z,#014248,Deduct,espresso,18,(g),X4UZ4tih5x8odTgFWALXqRPRIvUZY
2025-10-07T14:02:00.000000Z,#014248,Deduct,12oz cup,1,cup,X4UZ4tih5x8odTgFWALXqRPRIvUZY
2025-10-07T14:02:00.000000Z,#014248,Deduct,chocolate syrup,3,pump,X4UZ4tih5x8odTgFWALXqRPRIvUZY
2025-10-07T14:02:00.000000Z,#014248,Deduct,almond milk,8,(oz),X4UZ4tih5x8odTgFWALXqRPRIvUZY
2025-10-07T14:10:00.000000Z,#014249,Deduct,espresso,38,(g),V3uqUM62dqFbau34o3zeG2ZMc9bZY
